0,91870,2.2
0,27042,510.1
0,91983,127.0
0,192,1091.2
0,69684,5.4
0,87113,537.3
0,79883,0.3
0,77734,2.3
0,87144,235.2
0,50538,0.0
0,42438,442.6
0,29132,770.1
0,67686,1.8
0,33032,0.3
0,14557,930.6
0,76325,0.6
0,38018,128.0
0,33034,125.8
0,60845,126.0
0,19582,0.1
0,63145,0.0
0,71550,0.0
0,15802,377.9
0,11989,0.8
0,41154,649.3
0,38760,0.1
0,74276,81.4
0,83403,0.1
0,57060,814.0
0,36566,127.3
0,66285,0.3
0,64635,0.0
0,9902,1.0
0,89205,464.0
0,96030,326.1
0,23450,82.9
0,55682,8.3
0,79012,411.0
0,11285,358.4
0,54295,0.2
0,53460,555.5
0,32186,0.8
0,98245,0.4
0,33998,0.1
0,33346,433.9
0,24878,0.9
0,93522,126.5
0,70174,0.8
0,47306,0.0
0,41686,405.4
1,91870,0.5
1,27042,3.0
1,91983,0.2
1,192,7.2
1,69684,1.2
1,87113,5.3
1,79883,0.1
1,77734,0.3
1,87144,0.6
1,50538,0.0
1,42438,7.1
1,29132,5.2
1,67686,1.3
1,33032,0.0
1,14557,5.5
1,76325,0.2
1,38018,1.3
1,33034,0.3
1,60845,0.7
1,19582,0.1
1,63145,0.0
1,71550,0.0
1,15802,17.0
1,11989,0.1
1,41154,9.9
1,38760,0.0
1,74276,3.1
1,83403,0.2
1,57060,3.4
1,36566,0.5
1,66285,0.0
1,64635,0.0
1,9902,1.3
1,89205,4.2
1,96030,1.7
1,23450,1.8
1,55682,1.6
1,79012,6.0
1,11285,0.8
1,54295,0.0
1,53460,12.0
1,32186,0.0
1,98245,0.0
1,33998,1.1
1,33346,0.7
1,24878,1.7
1,93522,0.1
1,70174,0.0
1,47306,0.0
1,41686,0.5
2,91870,255.0
2,27042,83.0
2,91983,3.5
2,192,670.4
2,69684,6.8
2,87113,256.6
2,79883,0.2
2,77734,0.9
2,87144,367.0
2,50538,0.3
2,42438,233.9
2,29132,332.5
2,67686,3.2
2,33032,0.9
2,14557,729.0
2,76325,1.0
2,38018,3.8
2,33034,0.0
2,60845,69.3
2,19582,0.3
2,63145,0.2
2,71550,0.0
2,15802,97.0
2,11989,0.3
2,41154,547.8
2,38760,0.8
2,74276,3.2
2,83403,3.6
2,57060,535.5
2,36566,543.2
2,66285,0.0
2,64635,0.0
2,9902,203.1
2,89205,304.7
2,96030,130.6
2,23450,201.6
2,55682,1.1
2,79012,148.1
2,11285,205.1
2,54295,0.1
2,53460,430.7
2,32186,0.7
2,98245,0.0
2,33998,0.2
2,33346,118.0
2,24878,1.1
2,93522,0.3
2,70174,80.3
2,47306,0.0
2,41686,0.6
3,91870,2.6
3,27042,0.7
3,91983,0.0
3,192,3.6
3,69684,0.6
3,87113,4.1
3,79883,0.1
3,77734,0.2
3,87144,0.1
3,50538,0.2
3,42438,1.8
3,29132,2.5
3,67686,1.3
3,33032,0.1
