0.038846546,0.103269781,0.003333945,0.159709856,0.10616634,0.029945891,0.191549551,0.077347469,0.128688791,0.161141831
0.007145522,0.025854059,0.186009681,0.16769719,0.080110417,0.05031352,0.036479251,0.119235601,0.133054636,0.194100122
0.131617504,0.159828518,0.158623567,0.091982669,0.034175279,0.057765353,0.115858013,0.076846406,0.107368499,0.065934191
0.079489011,0.006383792,0.216221068,0.198193198,0.026541123,0.159580817,0.115517337,0.082456211,0.101955573,0.01366187
0.102268562,0.035781943,0.134349015,0.03919191,0.122105564,0.185632099,0.13883159,0.127993943,0.008492741,0.105352634
0.062675135,0.125288155,0.113401381,0.006636686,0.144170467,0.045359779,0.114424425,0.156403672,0.064354077,0.167286223
0.096559418,0.108932009,0.073143808,0.196635224,0.104558761,0.060719379,0.094657702,0.163402263,0.03489084,0.066500595
0.15911655,0.060589955,0.064609475,0.151810433,0.039920863,0.118174309,0.153292417,0.106589134,0.060099203,0.085797661
0.176990979,0.166888479,0.015743013,0.204139872,0.029170335,0.192721719,0.079989979,0.079516892,0.042720795,0.012117937
0.087879065,0.132031623,0.101017633,0.099324773,0.173233996,0.073975587,0.038549488,0.187989868,0.076815356,0.029182609
0.098332158,0.130425787,0.144511567,0.102431976,0.154891752,0.037719757,0.07127922,0.026339799,0.097413116,0.136654867
0.138647226,0.128551912,0.022143153,0.045505838,0.140372619,0.100659317,0.187238418,0.00732097,0.093562731,0.135997816
0.002211981,0.167694937,0.126250125,0.05653978,0.170246638,0.093003176,0.117786225,0.150780779,0.055289122,0.060197235
0.00879727,0.058427776,0.173352398,0.115060997,0.095985832,0.128007508,0.05981383,0.115360242,0.147349663,0.097844484
0.201466868,0.037446334,0.098240261,0.022903623,0.104622618,0.160142171,0.009447352,0.040823996,0.078396355,0.246510423
0.126563602,0.090907413,0.052343367,0.160645382,0.129827603,0.080571357,0.035657223,0.039393633,0.118076631,0.166013788
0.130778781,0.102602899,0.092068016,0.043270117,0.031486172,0.225795627,0.083042852,0.187449544,0.067621509,0.035884483
0.107928398,0.100457668,0.158625701,0.035707325,0.031833213,0.097062972,0.157736109,0.090567594,0.060005803,0.160075216
0.120605892,0.05377706,0.110637413,0.119386723,0.066670126,0.091821949,0.17371561,0.001406951,0.183920351,0.078057925
0.169444692,0.020530863,0.039483769,0.113122922,0.159485525,0.076798404,0.168005579,0.069898627,0.144162594,0.039067027
0.078919399,0.102126693,0.003736486,0.088113887,0.119809057,0.195734361,0.124689915,0.171108822,0.088600763,0.027160616
0.035074868,0.08437083,0.143481504,0.158259364,0.031009865,0.098684408,0.151821297,0.148691029,0.100975856,0.047630978
0.093145527,0.127458476,0.101685695,0.129284135,0.140836095,0.093298479,0.139311848,0.009792208,0.043393533,0.121794005
0.093214423,0.062675135,0.063129507,0.179170626,0.038149313,0.006364983,0.141858141,0.194164642,0.057680162,0.163593068
0.164076228,0.125886584,0.05537332,0.12557481,0.049360995,0.00323028,0.176003375,0.046773885,0.19679492,0.056925604
0.163937608,8.92E-05,0.211352855,0.038631488,0.145813649,0.071854313,0.080523702,0.039503267,0.130684421,0.117609522
0.071840394,0.083547451,0.015188959,0.001311672,0.03879329,0.171423358,0.170758714,0.135701879,0.170380481,0.141053802
0.017117607,0.106960049,0.102809768,0.081885862,0.110284047,0.118605667,0.015730836,0.166554243,0.097861492,0.182190429
0.079254769,0.140295095,0.023942596,0.082561421,0.093212046,0.124623469,0.149704709,0.149924742,0.050451715,0.106029437
0.128551578,0.068296904,0.102903312,0.035544071,0.147972594,0.14258715,0.098587339,0.131444856,0.101880289,0.042231906
0.165460372,0.150806347,0.165027224,0.019439755,0.106496088,0.057036632,0.113925308,0.04153103,0.119823968,0.060453277
0.156464331,0.071582915,0.041074837,0.107087491,0.174948024,0.032266843,0.068236418,0.076637914,0.102613584,0.169087643
0.082454177,0.143880227,0.003070695,0.062856259,0.195996988,0.150358501,0.087690337,0.083687569,0.150605993,0.039399253
0.189035403,0.216145168,0.030616051,0.095316892,0.099070928,0.022948325,0.041965289,0.004030846,0.056907446,0.243963653
0.19867077,0.080366121,0.001946269,0.136565542,0.005008533,0.17826052,0.156116404,0.008561865,0.042645158,0.191858817
0.006717049,0.098413431,0.054078711,0.021385754,0.213409342,0.137416751,0.017699561,0.201141829,0.091610787,0.158126786
0.01768383,0.089202746,0.173739163,0.161961563,0.039756098,0.196886499,0.03239747,0.139521063,0.127474259,0.021377309
0.023909738,0.116104401,0.130069108,0.230743387,0.176396834,0.094880357,0.030523169,0.013181376,0.128868164,0.055323466
0.056504938,0.168172824,0.097641487,0.025941476,0.164667102,0.056254552,0.059161831,0.162050198,0.156979068,0.052626524
0.074080938,0.087933228,0.154308041,0.148794145,0.043103062,0.019934482,0.117010161,0.133190825,0.07945641,0.142188709
0.045591968,0.012152926,0.13669385,0.031268548,0.076954239,0.066249447,0.18047687,0.170278115,0.264150906,0.016183132
0.115243224,0.104824606,0.19475684,0.072181063,0.021136363,0.115618091,0.138681092,0.01720798,0.167188066,0.053162676
0.159903709,0.107492883,0.03133229,0.130098725,0.059126371,0.159405121,0.13126909,0.084641108,0.004663151,0.132067553
0.063037009,0.151331892,0.066037917,0.248745388,0.087860047,0.149956216,0.019575046,0.15712478,0.015573969,0.040757736
0.083760464,0.122859893,0.083279711,0.170932311,0.096574178,0.09219125,0.055800712,0.102041082,0.096898859,0.095661542
0.220191496,0.002168297,0.076637721,0.043316794,0.140457023,0.125775995,0.143878991,0.206325849,0.024756225,0.016491608
0.005075598,0.225560903,0.06403973,0.107755157,0.164958584,0.203194537,0.034719404,0.110829672,0.033685919,0.050180496
0.071833599,0.145946671,0.063794841,0.085478132,0.06183854,0.053062715,0.208885633,0.164911329,0.02609945,0.118149088
0.111305595,0.022201489,0.13086562,0.072410305,0.114099974,0.119526712,0.090410955,0.091194342,0.132800813,0.115184194
0.040819589,0.135436381,0.016578421,0.147663267,0.184438918,0.033033258,0.068691795,0.245198998,0.09568562,0.032453753
0.068455435,0.033772449,0.051377697,0.141044121,0.104090011,0.051005203,0.027140997,0.284141276,0.112132465,0.126840344
0.145188151,0.149534241,0.105007084,0.175082872,0.010564472,0.001446652,0.06879213,0.071845135,0.228166837,0.044372427
0.039559242,0.088278468,0.19203422,0.071961606,0.135673369,0.148059345,0.113240157,0.161503529,0.005421661,0.044268403
0.124027373,0.128621214,0.052702746,0.109413261,0.080657479,0.147696289,0.107135607,0.117389163,0.050495636,0.081861233
0.119106329,0.152084454,0.005235472,0.185921426,0.024203225,0.157080737,0.042353743,0.037037188,0.193423216,0.08355421
0.207370232,0.042493885,0.15050889,0.053697794,0.064640311,0.11657861,0.174950138,0.001096628,0.091911341,0.09675217
0.140424576,0.061828165,0.160134532,0.213616189,0.153969391,0.127656287,0.034550757,0.010741722,0.041548884,0.055529497
0.098538701,0.026109763,0.148942931,0.021770208,0.099679144,0.105535201,0.191487788,0.140094008,0.014695411,0.153146845
0.140648732,0.061862175,0.071474474,0.165762671,0.122921496,0.061985078,0.018152185,0.173688939,0.103320096,0.080184152
0.13517249,0.01376022,0.117119037,0.094658947,0.000984342,0.178042852,0.044280397,0.156711129,0.143730665,0.11553992
0.191638111,0.115246921,0.154645004,0.090416572,0.015685916,0.179634043,0.087172656,0.006681156,0.051908495,0.106971126
0.0921641,0.049324222,0.061747189,0.092719515,0.109871117,0.205888946,0.207841463,0.079747318,0.003428575,0.097267557
0.068677733,0.038801056,0.173575437,0.148281664,0.042921609,0.067672178,0.195068167,0.020037351,0.154657286,0.09030752
0.129700559,0.029257905,0.020661856,0.0332554,0.118868221,0.17063467,0.111508053,0.172881058,0.121217185,0.092015091
0.088134246,0.045969169,0.196249726,0.169185724,0.089997281,0.135215714,0.01572584,0.017393359,0.105111591,0.137017351
0.171662249,0.020941563,0.200657121,0.133905565,0.093022969,0.026629527,0.020268336,0.098455537,0.09565854,0.138798593
0.13209514,0.140733317,0.088059202,0.011070114,0.106036069,0.125787856,0.082209311,0.165484186,0.025670915,0.12285389
0.149949036,0.152838992,0.007400592,0.032072995,0.107775456,0.136114502,0.030649421,0.150712122,0.089167613,0.143319272
0.022366137,0.077639345,0.054569066,0.136360463,0.137749268,0.063887096,0.143587278,0.09576158,0.143859583,0.124220185
0.028588456,0.04438636,0.136129045,0.154888994,0.1544393,0.133505822,0.112051502,0.067686995,0.103618527,0.064705
0.00191532,0.117246039,0.151199286,0.0771092,0.162174693,0.067453127,0.148437029,0.116930802,0.110817783,0.046716721
0.122920962,0.098182717,0.084319489,0.191591692,0.080604825,0.092232312,0.12283945,0.127197626,0.071149047,0.008961881
0.047624653,0.014361442,0.100767816,0.049294144,0.103779703,0.124197088,0.094205559,0.16041427,0.195519419,0.109835907
0.082444739,0.113441138,0.009877532,0.050362685,0.048210325,0.034633964,0.192386944,0.194876643,0.148946803,0.124819229
0.126596993,0.013209565,0.079626202,0.139916938,0.05979171,0.141451977,0.114566551,0.15746788,0.138218524,0.02915366
0.032678026,0.137823952,0.063610082,0.206276124,0.078599104,0.079587097,0.139615689,0.015180392,0.095563381,0.151066154
0.16053785,0.122493499,0.068836417,0.124940732,0.060099549,0.079755795,0.122280676,0.038412625,0.119802193,0.102840664
0.046539078,0.116904153,0.046416599,0.133525645,0.158472772,0.090054286,0.085022817,0.022864542,0.147489297,0.15271081
0.148582039,0.064143606,0.006255862,0.122536775,0.111693415,0.170883724,0.173281698,0.043509939,0.144040046,0.015072896
0.085626136,0.078138138,0.083220444,0.089478286,0.156677143,0.139155759,0.188814728,0.061021292,0.082112772,0.035755302
0.172794131,0.082732976,0.206411719,0.111411155,0.170487628,0.021882305,0.029463085,0.013650719,0.074905003,0.116261278
0.17845434,0.120994599,0.003456524,0.082801134,0.10635286,0.11440608,0.068082902,0.162484864,0.038186758,0.124779939
0.165065745,0.138011985,0.133165302,0.127087294,0.048037242,0.031151028,0.06459966,0.03438265,0.147692231,0.110806863
0.086441013,0.126192418,0.027122486,0.16875562,0.090887472,0.103557349,0.068659567,0.125765882,0.051822764,0.150795429
0.025212419,0.145374244,0.106285595,0.094274236,0.077486864,0.146468858,0.112020539,0.038931087,0.15840854,0.095537617
0.099929438,0.153163812,0.176413396,0.007575777,0.019970037,0.184019493,0.046763897,0.139948672,0.024690751,0.147524728
0.001662619,0.106021242,0.117461382,0.1489174,0.013291041,0.157385712,0.152854217,0.097897244,0.037039058,0.167470084
0.131577678,0.033476092,0.088407928,0.04213782,0.065172969,0.13675018,0.154766457,0.150215622,0.092188737,0.105306516
0.10443481,0.149345814,0.149920567,0.103748545,0.047845834,0.077191882,0.142996424,0.044322844,0.129284644,0.050908635
0.079156315,0.126941023,0.186831369,0.090515633,0.167450459,0.007643185,0.126836282,0.042050147,0.103443164,0.069132422
0.091731115,0.120261556,0.133830783,0.037675423,0.024317173,0.067385513,0.02756222,0.079904384,0.200004223,0.217327609
0.045327653,0.124159331,0.141321371,0.063196892,0.116214613,0.10259814,0.036087731,0.171466833,0.082230562,0.117396873
0.130049898,0.091278303,0.098417212,0.184198041,0.076141841,0.06192642,0.086972209,0.057332144,0.031582692,0.18210124
0.03905952,0.020818369,0.029612514,0.229246842,0.012503076,0.189558279,0.064880885,0.168126729,0.073579129,0.172614658
0.083546761,0.080983228,0.213556618,0.192564486,0.048523913,0.093043091,0.091936336,0.096841752,0.052133744,0.04687007
0.028836068,0.078243627,0.000620597,0.154512193,0.025988147,0.196262408,0.170858505,0.094176459,0.208953766,0.041548231
0.108112802,0.110160041,0.035585772,0.057139601,0.070440789,0.114520525,0.146958201,0.182220718,0.135088258,0.039773292
0.110444337,0.032755951,0.111182386,0.028242516,0.013276143,0.077487021,0.11253434,0.175926606,0.15487869,0.18327201
0.153677678,0.147677801,0.094574481,0.066211932,0.176999397,0.045165228,0.045119201,0.035299445,0.009723908,0.225550929
0.012942312,0.202395767,0.198527803,0.002690997,0.163579337,0.140491488,0.028970979,0.13946169,0.020586343,0.090353285
