0.002,5000
0.004,5000
0.006,5000
0.008,5000
0.01,5000
0.012,5000
0.014,5000
0.016,5000
0.018,5000
0.02,5000
0.022,5000
0.024,5000
0.026,5000
0.028,5000
0.03,5000
0.032,5000
0.034,5000
0.036,5000
0.038,5000
0.04,5000
0.042,5000
0.044,5000
0.046,5000
0.048,5000
0.05,5000
0.052,5000
0.054,5000
0.056,5000
0.058,5000
0.06,5000
0.062,5000
0.064,5000
0.066,5000
0.068,5000
0.07,5000
0.072,5000
0.074,5000
0.076,5000
0.078,5000
0.08,5000
0.082,5000
0.084,5000
0.086,5000
0.088,5000
0.09,5000
0.092,5000
0.094,5000
0.096,5000
0.098,5000
0.1,5000
0.102,5000
0.104,5000
0.106,5000
0.108,5000
0.11,5000
0.112,5000
0.114,5000
0.116,5000
0.118,5000
0.12,5000
0.122,5000
0.124,5000
0.126,5000
0.128,5000
0.13,5000
0.132,5000
0.134,5000
0.136,5000
0.138,5000
0.14,5000
0.142,5000
0.144,5000
0.146,5000
0.148,5000
0.15,5000
0.152,5000
0.154,5000
0.156,5000
0.158,5000
0.16,5000
0.162,5000
0.164,5000
0.166,5000
0.168,5000
0.17,5000
0.172,5000
0.174,5000
0.176,5000
0.178,5000
0.18,5000
0.182,5000
0.184,5000
0.186,5000
0.188,5000
0.19,5000
0.192,5000
0.194,5000
0.196,5000
0.198,5000
0.2,5000
0.202,5000
0.204,5000
0.206,5000
0.208,5000
0.21,5000
0.212,5000
0.214,5000
0.216,5000
0.218,5000
0.22,5000
0.222,5000
0.224,5000
0.226,5000
0.228,5000
0.23,5000
0.232,5000
0.234,5000
0.236,5000
0.238,5000
0.24,5000
0.242,5000
0.244,5000
0.246,5000
0.248,5000
0.25,5000
0.252,5000
0.254,5000
0.256,5000
0.258,5000
0.26,5000
0.262,5000
0.264,5000
0.266,5000
0.268,5000
0.27,5000
0.272,5000
0.274,5000
0.276,5000
0.278,5000
0.28,5000
0.282,5000
0.284,5000
0.286,5000
0.288,5000
0.29,5000
0.292,5000
0.294,5000
0.296,5000
0.298,5000
0.3,5000
0.302,5000
0.304,5000
0.306,5000
0.308,5000
0.31,5000
0.312,5000
0.314,5000
0.316,5000
0.318,5000
0.32,5000
0.322,5000
0.324,5000
0.326,5000
0.328,5000
0.33,5000
0.332,5000
0.334,5000
0.336,5000
0.338,5000
0.34,5000
0.342,5000
0.344,5000
0.346,5000
0.348,5000
0.35,5000
0.352,5000
0.354,5000
0.356,5000
0.358,5000
0.36,5000
0.362,5000
0.364,5000
0.366,5000
0.368,5000
0.37,5000
0.372,5000
0.374,5000
0.376,5000
0.378,5000
0.38,5000
0.382,5000
0.384,5000
0.386,5000
0.388,5000
0.39,5000
0.392,5000
0.394,5000
0.396,5000
0.398,5000
0.4,5000
0.402,5000
0.404,5000
0.406,5000
0.408,5000
0.41,5000
0.412,5000
0.414,5000
0.416,5000
0.418,5000
0.42,5000
0.422,5000
0.424,5000
0.426,5000
0.428,5000
0.43,5000
0.432,5000
0.434,5000
0.436,5000
0.438,5000
0.44,5000
0.442,5000
0.444,5000
0.446,5000
0.448,5000
0.45,5000
0.452,5000
0.454,5000
0.456,5000
0.458,5000
0.46,5000
0.462,5000
0.464,5000
0.466,5000
0.468,5000
0.47,5000
0.472,5000
0.474,5000
0.476,5000
0.478,5000
0.48,5000
0.482,5000
0.484,5000
0.486,5000
0.488,5000
0.49,5000
0.492,5000
0.494,5000
0.496,5000
0.498,5000
0.5,5000
0.502,5000
0.504,5000
0.506,5000
0.508,5000
0.51,5000
0.512,5000
0.514,5000
0.516,5000
0.518,5000
0.52,5000
0.522,5000
0.524,5000
0.526,5000
0.528,5000
0.53,5000
0.532,5000
0.534,5000
0.536,5000
0.538,5000
0.54,5000
0.542,5000
0.544,5000
0.546,5000
0.548,5000
0.55,5000
0.552,5000
0.554,5000
0.556,5000
0.558,5000
0.56,5000
0.562,5000
0.564,5000
0.566,5000
0.568,5000
0.57,5000
0.572,5000
0.574,5000
0.576,5000
0.578,5000
0.58,5000
0.582,5000
0.584,5000
0.586,5000
0.588,5000
0.59,5000
0.592,5000
0.594,5000
0.596,5000
0.598,5000
0.6,5000
0.602,5000
0.604,5000
0.606,5000
0.608,5000
0.61,5000
0.612,5000
0.614,5000
0.616,5000
0.618,5000
0.62,5000
0.622,5000
0.624,5000
0.626,5000
0.628,5000
0.63,5000
0.632,5000
0.634,5000
0.636,5000
0.638,5000
0.64,5000
0.642,5000
0.644,5000
0.646,5000
0.648,5000
0.65,5000
0.652,5000
0.654,5000
0.656,5000
0.658,5000
0.66,5000
0.662,5000
0.664,5000
0.666,5000
0.668,5000
0.67,5000
0.672,5000
0.674,5000
0.676,5000
0.678,5000
0.68,5000
0.682,5000
0.684,5000
0.686,5000
0.688,5000
0.69,5000
0.692,5000
0.694,5000
0.696,5000
0.698,5000
0.7,5000
0.702,5000
0.704,5000
0.706,5000
0.708,5000
0.71,5000
0.712,5000
0.714,5000
0.716,5000
0.718,5000
0.72,5000
0.722,5000
0.724,5000
0.726,5000
0.728,5000
0.73,5000
0.732,5000
0.734,5000
0.736,5000
0.738,5000
0.74,5000
0.742,5000
0.744,5000
0.746,5000
0.748,5000
0.75,5000
0.752,5000
0.754,5000
0.756,5000
0.758,5000
0.76,5000
0.762,5000
0.764,5000
0.766,5000
0.768,5000
0.77,5000
0.772,5000
0.774,5000
0.776,5000
0.778,5000
0.78,5000
0.782,5000
0.784,5000
0.786,5000
0.788,5000
0.79,5000
0.792,5000
0.794,5000
0.796,5000
0.798,5000
0.8,5000
0.802,5000
0.804,5000
0.806,5000
0.808,5000
0.81,5000
0.812,5000
0.814,5000
0.816,5000
0.818,5000
0.82,5000
0.822,5000
0.824,5000
0.826,5000
0.828,5000
0.83,5000
0.832,5000
0.834,5000
0.836,5000
0.838,5000
0.84,5000
0.842,5000
0.844,5000
0.846,5000
0.848,5000
0.85,5000
0.852,5000
0.854,5000
0.856,5000
0.858,5000
0.86,5000
0.862,5000
0.864,5000
0.866,5000
0.868,5000
0.87,5000
0.872,5000
0.874,5000
0.876,5000
0.878,5000
0.88,5000
0.882,5000
0.884,5000
0.886,5000
0.888,5000
0.89,5000
0.892,5000
0.894,5000
0.896,5000
0.898,5000
0.9,5000
0.902,5000
0.904,5000
0.906,5000
0.908,5000
0.91,5000
0.912,5000
0.914,5000
0.916,5000
0.918,5000
0.92,5000
0.922,5000
0.924,5000
0.926,5000
0.928,5000
0.93,5000
0.932,5000
0.934,5000
0.936,5000
0.938,5000
0.94,5000
0.942,5000
0.944,5000
0.946,5000
0.948,5000
0.95,5000
0.952,5000
0.954,5000
0.956,5000
0.958,5000
0.96,5000
0.962,5000
0.964,5000
0.966,5000
0.968,5000
0.97,5000
0.972,5000
0.974,5000
0.976,5000
0.978,5000
0.98,5000
0.982,5000
0.984,5000
0.986,5000
0.988,5000
0.99,5000
0.992,5000
0.994,5000
0.996,5000
0.998,5000
1,5000
