0,0,308.1315814
0,1,288.6159913
0,2,30.28034206
0,3,6.732074711
0,4,140.3560311
0,5,155.2960484
0,6,240.4575402
0,7,59.53028541
0,8,173.0367976
0,9,105.9679985
0,10,5.839273476
0,11,99.85736804
0,12,152.8846289
0,13,83.60560741
0,14,305.2030042
0,15,151.039058
0,16,49.15395489
0,17,279.6422693
0,18,201.8789581
0,19,28.52479825
0,20,45.06889267
0,21,199.339252
0,22,228.923684
0,23,56.33669311
0,24,205.2420488
0,25,0.973837682
0,26,47.9792222
0,27,284.8330895
0,28,153.8463965
0,29,190.7735574
0,30,27.77374318
0,31,311.8481172
0,32,248.1680653
0,33,196.6858962
0,34,23.35566017
0,35,305.1563422
0,36,112.6407332
0,37,199.7047276
0,38,259.3059253
0,39,280.3751324
0,40,31.86221851
0,41,243.6998856
0,42,219.7839066
0,43,126.2436074
0,44,113.5849434
0,45,170.2538822
0,46,250.3891159
0,47,235.3093162
0,48,29.02318479
0,49,292.5412584
1,0,79.74564495
1,1,585.7251741
1,2,1207.161448
1,3,952.9799408
1,4,542.4452277
1,5,1022.917452
1,6,997.7962012
1,7,1198.956888
1,8,192.9641396
1,9,9.791728873
1,10,964.0914299
1,11,670.2610419
1,12,590.77054
1,13,1193.376761
1,14,516.6498267
1,15,639.0376764
1,16,113.2068722
1,17,53.80663276
1,18,962.4814746
1,19,159.8543311
1,20,1159.572886
1,21,1205.529853
1,22,435.6387362
1,23,243.6301446
1,24,1127.363524
1,25,818.8604244
1,26,35.7659352
1,27,247.6700717
1,28,742.9735337
1,29,778.110444
1,30,523.5541617
1,31,629.6424378
1,32,1135.266171
1,33,510.4280717
1,34,1033.038848
1,35,141.5370189
1,36,209.360829
1,37,536.8523782
1,38,861.6888225
1,39,40.98161533
1,40,922.0245059
1,41,718.1898069
1,42,747.7118125
1,43,310.9779076
1,44,1109.1056
1,45,1169.236764
1,46,165.8756864
1,47,396.3372412
1,48,152.9148357
1,49,802.953037
2,0,798.6528061
2,1,1160.767909
2,2,588.6676006
2,3,904.1352969
2,4,493.384801
2,5,1204.642777
2,6,1027.663123
2,7,728.6728843
2,8,131.0314076
2,9,86.75504594
2,10,879.3609235
2,11,1050.593647
2,12,1202.767559
2,13,1230.634341
2,14,179.5138039
2,15,613.0797758
2,16,1324.881133
2,17,750.264151
2,18,1391.56929
2,19,767.8957544
2,20,158.3672832
2,21,543.2754553
2,22,632.7420726
2,23,275.8419229
2,24,816.9531354
2,25,142.2283465
2,26,724.8529095
2,27,599.9138609
2,28,142.6369645
2,29,1074.493812
2,30,605.283971
2,31,280.0796779
2,32,438.7253333
2,33,902.4264124
2,34,1056.354836
2,35,731.7032785
2,36,691.0433665
2,37,1407.785395
2,38,767.109172
2,39,947.4182724
2,40,224.0033452
2,41,651.9900039
2,42,1300.909422
2,43,1294.826886
2,44,379.7771948
