0.418123645,5000
0.334969595,5000
0.532748627,5000
0.950927829,5000
0.570495751,5000
0.92063201,5000
0.497272021,5000
0.515875015,5000
0.730433483,5000
0.094857634,5000
0.822351094,5000
0.116515639,5000
0.594929373,5000
0.740464804,5000
0.295556088,5000
0.433826255,5000
0.520763685,5000
0.188755771,5000
0.53503809,5000
0.129518082,5000
0.264766942,5000
0.725050139,5000
0.712860342,5000
0.505565409,5000
0.011915419,5000
0.853498517,5000
0.914713688,5000
0.628381611,5000
0.112290571,5000
0.245142707,5000
0.574824547,5000
0.423292311,5000
0.182356682,5000
0.563539213,5000
0.533134181,5000
0.622077597,5000
0.808358766,5000
0.722837159,5000
0.525012142,5000
0.688830769,5000
0.511275406,5000
0.704730915,5000
0.781823989,5000
0.89985981,5000
0.012621402,5000
0.841996525,5000
0.643799196,5000
0.853691974,5000
0.0214384,5000
0.484845574,5000
0.478173724,5000
0.858139888,5000
0.81202082,5000
0.484267727,5000
0.38230155,5000
0.162499587,5000
0.589315297,5000
0.599348545,5000
0.632826584,5000
0.614755606,5000
0.643137748,5000
0.536678369,5000
0.490949959,5000
0.683883208,5000
0.555334699,5000
0.833944873,5000
0.907265959,5000
0.451576118,5000
0.201124467,5000
0.659961828,5000
0.687667087,5000
0.820749605,5000
0.107864201,5000
0.881278657,5000
0.522937118,5000
0.339743287,5000
0.46784124,5000
0.626799456,5000
0.622529527,5000
0.171801925,5000
0.31715996,5000
0.543045001,5000
0.332683354,5000
0.585109437,5000
0.715365975,5000
0.615427937,5000
0.809234818,5000
0.935745647,5000
0.760433367,5000
0.131012511,5000
0.686016331,5000
0.903919682,5000
0.551198879,5000
0.705940496,5000
0.856839901,5000
0.799538614,5000
0.597691234,5000
0.073064423,5000
0.303877288,5000
0.540085254,5000
0.880451367,5000
0.015427598,5000
0.839111833,5000
0.859281699,5000
0.796763456,5000
0.759406124,5000
0.608610096,5000
0.898836921,5000
0.183254051,5000
0.035800787,5000
0.824002176,5000
0.319171112,5000
0.005465452,5000
0.409381905,5000
0.786167703,5000
0.835020686,5000
0.747016499,5000
0.368977641,5000
0.701311539,5000
0.254398692,5000
0.660891661,5000
0.111824477,5000
0.635099854,5000
0.10411867,5000
0.914288134,5000
0.051995057,5000
0.669549911,5000
0.846156705,5000
0.995515145,5000
0.545776784,5000
0.931034536,5000
0.00737758,5000
0.575313127,5000
0.4865951,5000
0.973552667,5000
0.567523174,5000
0.32929223,5000
0.688987962,5000
0.870909999,5000
0.124532444,5000
0.505701754,5000
0.096333958,5000
0.298958658,5000
0.106203572,5000
0.515428493,5000
0.334230148,5000
0.090713496,5000
0.616149677,5000
0.937652406,5000
0.98343149,5000
0.326830304,5000
0.484267068,5000
0.877636459,5000
0.905703332,5000
