0.02,5000
0.04,5000
0.06,5000
0.08,5000
0.1,5000
0.12,5000
0.14,5000
0.16,5000
0.18,5000
0.2,5000
0.22,5000
0.24,5000
0.26,5000
0.28,5000
0.3,5000
0.32,5000
0.34,5000
0.36,5000
0.38,5000
0.4,5000
0.42,5000
0.44,5000
0.46,5000
0.48,5000
0.5,5000
0.52,5000
0.54,5000
0.56,5000
0.58,5000
0.6,5000
0.62,5000
0.64,5000
0.66,5000
0.68,5000
0.7,5000
0.72,5000
0.74,5000
0.76,5000
0.78,5000
0.8,5000
0.82,5000
0.84,5000
0.86,5000
0.88,5000
0.9,5000
0.92,5000
0.94,5000
0.96,5000
0.98,5000
1,5000
