1.845212142,3688.579072
1.025659831,2050.294002
1.246601053,2491.955505
1.485338743,2969.192147
1.617874156,3234.130438
1.053318542,2105.583765
1.081505822,2161.930138
1.878686653,3755.494619
1.842886733,3683.930579
1.640758968,3279.877177
1.924418004,3846.91159
1.872118472,3742.364826
1.938396161,3874.853926
1.69466028,3387.6259
1.46491908,2928.373241
1.495310841,2989.126371
1.863019829,3724.176638
1.957786208,3913.61463
1.062822973,2124.583123
1.252904094,2504.555284
1.317715669,2634.113622
1.662609082,3323.555555
1.474774754,2948.074733
1.992892023,3983.791154
1.084207366,2167.330525
1.020508144,2039.99578
1.377598013,2753.818428
1.015211928,2029.408644
1.708642156,3415.57567
1.773327694,3544.88206
1.226333922,2451.44151
1.550807272,3100.063737
1.298568854,2595.839139
1.922964879,3844.006793
1.431389188,2861.346987
1.45071024,2899.96977
1.737421183,3473.104945
1.681414894,3361.148373
1.04650241,2091.958318
1.97063871,3939.306781
1.68298323,3364.283477
1.868947937,3736.026926
1.530895161,3060.259427
1.71928362,3436.847956
1.214515133,2427.815751
1.736939883,3472.142826
1.421828367,2842.234906
1.845304472,3688.76364
1.928153297,3854.378441
1.683301341,3364.919381
1.034172562,2067.310951
1.417291338,2833.165385
1.725134302,3448.54347
1.742287784,3482.83328
1.840422528,3679.004633
1.965856705,3929.747553
1.711808992,3421.906175
1.656702302,3311.747902
1.880507336,3759.134165
1.026057558,2051.089058
1.20869605,2416.183404
1.407350996,2813.294641
1.825037899,3648.25076
1.008713074,2016.417435
1.423880524,2846.337167
1.43833514,2875.231945
1.20018097,2399.161759
1.340694923,2680.049151
1.279998379,2558.71676
1.857695206,3713.532717
1.48891919,2976.349461
1.6194389,3237.258361
1.212417012,2423.621607
1.738342388,3474.946434
1.857216033,3712.57485
1.581512711,3161.443909
1.970716191,3939.461666
1.167216612,2333.266007
1.431306143,2861.18098
1.896883324,3791.869765
1.123253463,2245.383673
1.206962493,2412.718024
1.127544998,2253.962451
1.668434179,3335.199924
1.077340299,2153.603258
1.920005424,3838.090843
1.55748681,3113.416133
1.806731447,3611.656163
1.74446609,3487.187714
1.402817874,2804.23293
1.445519127,2889.592735
1.410868967,2820.327065
1.975315698,3948.65608
1.883929944,3765.975958
1.206112249,2411.018386
1.69870426,3395.709816
1.047584419,2094.121254
1.123714351,2246.304988
1.000636157,2000.271678
1.924596483,3847.26837
