0,0,1601.314169
0,1,1811.365145
0,2,1753.549646
0,3,1723.66063
0,4,1812.110583
0,5,1782.644331
0,6,1842.849252
0,7,1648.682325
0,8,1656.502948
0,9,1655.469936
0,10,1901.139943
0,11,1554.328126
0,12,1720.888482
0,13,1626.343249
0,14,1889.445355
0,15,1932.28764
0,16,1880.083551
0,17,1927.317687
0,18,1506.472012
0,19,1961.459092
0,20,1956.874254
0,21,1596.275368
0,22,1721.222984
0,23,1806.971897
0,24,1473.905755
0,25,1497.423957
0,26,1701.13911
0,27,1493.023474
0,28,1842.463664
0,29,1954.838543
0,30,1669.303061
0,31,1715.088298
0,32,1931.751889
0,33,1721.598081
0,34,1472.529198
0,35,1645.835312
0,36,1852.890436
0,37,1533.944927
0,38,1490.000738
0,39,1936.647699
0,40,1599.659945
0,41,1719.624173
0,42,1502.239852
0,43,1708.590679
0,44,1533.725054
0,45,1914.237094
0,46,1788.665292
0,47,1907.778142
0,48,1692.78259
0,49,1910.233318
1,0,1472.698329
1,1,1370.673203
1,2,1646.238917
1,3,1504.204564
1,4,1574.213718
1,5,1371.980297
1,6,1386.390749
1,7,1216.205398
1,8,1664.096235
1,9,1604.461951
1,10,1169.862988
1,11,1561.33094
1,12,1361.446684
1,13,1528.207801
1,14,1647.543057
1,15,1563.311035
1,16,1363.917681
1,17,1342.060036
1,18,1623.435262
1,19,1504.597316
1,20,1310.653476
1,21,1261.565804
1,22,1212.800536
1,23,1308.713636
1,24,1505.324329
1,25,1172.595715
1,26,1326.720015
1,27,1425.287484
1,28,1539.208915
1,29,1521.412369
1,30,1303.324448
1,31,1476.297408
1,32,1663.365283
1,33,1272.637547
1,34,1518.382447
1,35,1331.405409
1,36,1200.927037
1,37,1523.761061
1,38,1228.605634
1,39,1246.56636
1,40,1569.041858
1,41,1236.788412
1,42,1649.719894
1,43,1318.594309
1,44,1430.342229
1,45,1411.147848
1,46,1259.129942
1,47,1335.254092
1,48,1664.189105
1,49,1600.237935
2,0,1866.199894
2,1,1670.873879
2,2,1480.594196
2,3,1636.698238
2,4,1552.511623
2,5,1539.595181
2,6,1540.543175
2,7,1759.6127
2,8,1454.370515
2,9,1878.65647
2,10,1660.64065
2,11,1726.728138
2,12,1683.193957
2,13,1870.324499
2,14,1465.309548
2,15,1649.920468
2,16,1711.822038
2,17,1516.124776
2,18,1393.758759
2,19,1591.064729
2,20,1733.159831
2,21,1824.954662
2,22,1563.113488
2,23,1588.55182
2,24,1702.069411
2,25,1468.58297
2,26,1866.989155
2,27,1487.373835
2,28,1694.87263
2,29,1700.376068
2,30,1664.518452
2,31,1718.118306
2,32,1455.582996
2,33,1778.473879
2,34,1581.42403
2,35,1578.549357
2,36,1690.596437
2,37,1456.233605
2,38,1637.669779
2,39,1581.624778
2,40,1618.116768
2,41,1637.975532
2,42,1456.24646
2,43,1734.228448
2,44,1553.046893
2,45,1508.20545
2,46,1420.717184
2,47,1780.337417
2,48,1685.055727
2,49,1738.93444
3,0,1540.959315
3,1,1753.850226
3,2,1853.884214
3,3,1695.848822
3,4,1781.793859
3,5,1740.202069
3,6,1795.147502
3,7,1582.849519
3,8,1904.448653
3,9,1475.069859
3,10,1730.990583
3,11,1874.424633
3,12,1809.672613
3,13,1825.375541
3,14,1458.227473
3,15,1477.435455
3,16,1747.520096
3,17,1516.919189
3,18,1854.591462
3,19,1842.935389
3,20,1644.341679
3,21,1704.328404
3,22,1757.608327
3,23,1886.86809
3,24,1565.569484
3,25,1864.044152
3,26,1490.760054
3,27,1433.495968
3,28,1863.023153
3,29,1835.384675
3,30,1911.433859
3,31,1866.815162
3,32,1879.598204
3,33,1708.407921
3,34,1690.893635
3,35,1530.297258
3,36,1804.792283
3,37,1585.038886
3,38,1437.683208
3,39,1585.099997
3,40,1632.254469
3,41,1571.115625
3,42,1568.883232
3,43,1531.718891
3,44,1456.100344
3,45,1605.620155
3,46,1587.699662
